text,label
"Excellent film sur ce merveilleux homme qui depuis 50 ans œuvre pour les plus fragiles. Il nous livre un beau témoignage de vie, et de la joie que procure l’accompagnement des personnes handicapées...beaucoup d’emotion et de tendresse dans ce beau documentaire.",1
"Petit avertissement à toi lecteur de mon commentaire. C'est nul! Il faut vraiment regarder autre chose ce que nous avons fait après 20 min de film ! Il ne se passe rien, on ne comprend pas grand chose. Bien entendu il y a le couple qui se sépare mais s aime encore, le copain dragueur tout ça tout ça .... mais ce n est même pas drôle !",0
"Thriller captivant et drame scientifique pas loin de la fable existentialiste, comme si ""Mondwest"" rencontrait les origines de la série ""Battlestar Galactica"", ""Her"", ""Blade Runner"" et ""2001 L’Odyssée de L’espace"", Ex-Machina creuse avec acuité son sujet et ses possibilités, en réussissant ce tour de force impressionnant, de baigner dans un suspens maîtrisé où l’on se retrouve suspendu à chaque mot, chaque geste, à chaque échange, chaque regard, avec cette étrange sensation en prédominance, que tout peut arriver, que toutes les directions peuvent devenir une issue possible, plausible, et édifiante. En cela, Ex-Machina rappelle un autre tour de force cinématographique improbable, ""The Man from Earth"" de Richard Schenkman. Ou comment mettre une petite poignée de personnage dans un lieu replié sur lui-même, et de tenir en haleine le spectateur, seulement à la force des discussions qui animent et entretiennent un suspens incarné par l’atmosphère qui jaillit des affrontements psychologiques déployés par le sens né de ces conversations. De la grande SF intelligente que n'aurait pas renié Asimov. La critique complète sur Mondociné",1
"Ouh là, un film fauché. C'est d'autant plus rageant que l'idée de départ a un potentiel non négligeable auprès de l'amateur de film d'aventure (pour vous faire rêver, on vous promet des tyrannosaures au beau milieu de la civilisation aztèque, un pied !) Seulement, au vu des effets spéciaux, on est mort de rire devant ce t-rex numérique plutôt gentil (il ne blesse pas les héros). Sans oublier les décors et les accessoires, sortis tout droit d'une école maternelle de bricolage et maquillés sans grand soucis de réalisme. Les héros sont de vrais buses (ils voient la jambe de cheval sectionnée sur le sol : ""le cheval a dû se casser la patte en tombant, et un prédateur a emmené son corps"" XD), les indigènes des moralistes qui ont déjà des envies de démocraties (et qui construisent du carton plâtre), et les tyrannosaures (car y en a plusieurs) tournent autour du camp sans jamais l'attaquer de front (ce qui serait plus rapide et efficace, vu qu'ils résistent aux boulets de canon). Archi nul, mais du potentiel.",0
"Ce film est absolument géniale . J'adore les films de dance comme ceux la , Surtout que la sa combine Dance classique, street dance, violon et une dose de romantisme. Ce film m'a conquis, je vous conseille a tous d'aller le voir Trop bien !!",1
"Près de 15 ans avant Match Point (2005), Woody Allen réalisait déjà un film a proprement parler, du même type. Deux histoires bien distinctes, deux hommes que tout oppose, mais là où ils se rejoignent, c’est sur la difficulté qu’ils ont à régler leurs problèmes. L’un (Martin Landau) est ophtalmologue, marié depuis des lustres avec la même femme mais entretient aussi depuis deux ans, une relation en cachette avec une autre. Ne sachant pas quoi faire pour préserver son mariage avant que son épouse apprenne son adultère, il décide de faire assassiner sa maîtresse. Quant au second personnage (Woody Allen), c’est un réalisateur raté, tant au niveau professionnel que sentimental, si bien qu’il va tomber sous le charme d’une de ses collègues alors qu’il est lui aussi marié. Ce qui fait la force de Crimes et Délits (1990), c’est son histoire rocambolesque, mais aussi et surtout son casting, dans lequel on retrouve Anjelica Huston & Mia Farrow.",1
"Michel Gondry, toujours aussi fascinant, nous livre pour son quatrième long-métrage une fantastique comédie originale et surtout touchante. Car cette histoire de deux amis tentant de réaliser comme ils peuvent de célèbres blockbusters à leur manière afin de continuer à satisfaire leurs clients est d'une intelligence sans pareille. Gondry, avec son ingéniosité terrassante, nous entraine dans une péripétie diablement humaine où le cheap côtoie l'émotion, où l'amour du cinéma triomphe et où l'humour reste bien entendu omniprésent. On rit devant des situations drôlissimes, devant l'avancé de cette histoire saugrenue et devant les frasques de l'infatigable Jack Black, ici toujours plus déjanté que jamais mais à la fougue néanmoins contrôlée par un metteur en scène ne laissant jamais sa passion s'égarer. Cette passion, celle du cinéma et de nos bonnes vieilles VHS, se propage au spectateur à chaque scène, Gondry usant de son talent créatif pour, à travers ses personnages, refaire des films cultes à la sauce cheap. Des casseroles, un sèche-cheveux et une grille de barbecue et vous obtenez un RoboCop aussi ringard que touchant... Et avec de l'intelligence et un peu de magie, le réalisateur français arrive à nous renvoyer à une époque où le scénario était de prime, où l'originalité primait et où le système D prenait le pas sur les CGI. Monstrueusement drôle, féroce, intelligent et surtout, dans une certaine forme, émouvant, Soyez sympas rembobinez (titre français absolument ridicule) est l'un des meilleurs films de Gondry, prouvant une fois de plus le talent inouï de ce metteur en scène pas commun. Une perle !",1
"Un film assez peu mémorable, avec un scénario pourtant pas inintéressant :Diane, une quadragénaire avocate des beaux quartiers new-yorkais, apprend que son mari veut divorcer. Un peu démoralisée, elle décide de partir avec ses deux adolescents sous le bras, Jake et Zoé, chez sa mère, une vraie hippie de Woodstock, qu'elle n'a pas vu depuis 20 ans. Classique dans son récit, ce film est également très prévisible et totalement attendu sur la majorité de ses développements et intrigues. Les personnages n'ont aucune profondeur et ne sont que des stéréotypes ou des caricatures de ce qu'on peut attendre d'habitants de Woodstock. Il en est de même pour les ados réactionnaires ou complètement perdus dans leurs développements. Ce qui fait le point fort de ce film, c'est le jeu des acteurs. Bon, il n'est pas parfait ou transcendant, mais il suffit à compenser un peu le reste, allant jusqu'à nous permettre de sourire. Certains sont cependant assez consternants de stéréotypes et de clichés, comme nous le prouve le fils qui fait son film ridicule et ô combien rempli de faux sentiments qui ne touchera personne sauf les autres acteurs... On a également quelques petites répliques acerbes et fun, dans cet océan de déjà-vu. Une fois le film vu il est vite oublié, car oui, il n'y a rien à en retenir, il restera quelques scènes dans votre mémoire, des scènes de tendresse et de compassion, des scènes de femmes folles et d'enfants peu débrouillards. Il y aura également plusieurs thèmes gâchés, de par leur surexploitation classique, mais également leur traitement foireux, prétexte à pas grand chose si ce n'est remplir un vide et un manque d'imagination. Pour conclure, ""Peace, Love and Misunderstanding"" est trop classique et trop attendu pour laisser un souvenir intéressant, si ce n'est celui de quelques sourires et un beau casting pas miraculeux",0
"Un film bien moins conventionnel que la bande annonce me laissait pensée. Le scénario est superbement construit, la mise en scène est juste et surtout les acteurs sont tous bons et en particulier S.Bonnaire absolument lumineuse. Une belle surprise et encore un film français qui sort des sentiers battus. Bravo!!!!!",1
"Strasbourg est une belle ville, il y fait un temps splendide, la population y est très majoritairement composée de jeunes femmes chatain mignonnes à petits seins, le tramway marche bien, je t'aime Laure est écrit sur les murs, au café de l'école d'art dramatique la serveuse est particulièrement maladroite, il y a un clone chatain de Julien Doré qui boit beaucoup de bières et dessine les jeunes femmes chatain mignonnes à petits seins. Voilà tout est dit. Ca dure 1h24, ca n'a pas l'ombre d'un intérêt ni en terme de mise en scène ni en terme d'idées ni en terme d'émotions.",0
"Ce film est un hommage au courage des cheminots français qui ont resistés à l'occupation allemande durant la seconde guerre mondiale. Si l'intrigue tient la route, le choix de Burt Lancaster comme personnage principal est très contestable dans le sens ou il ne fait pas du tout français moyen surtout lorsque les autres personnages sont joués par des acteurs français. Le choix du noir et blanc est justifié par le sujet grave du film et aussi par son aspect esthétique, bien que le réalisateur n'ayant pas la carrure d'un Orson Welles n'en a pas tiré tous les avantages.",1
"L’Enfer est un film poignant et grave, qui offre à Cluzet et Béart des rôles dramatiques intenses. Chabrol rend ici hommage à Hitchcock et à sa façon de dédoubler la réalité, de filmer l’étrangeté et l’inquiétude. Avec l’appui d’un scénario de Clouzot, maître du suspens, et à l’aide d’une mise en scène classique, Chabrol met doucement en place, par à coups narratifs, la folie de Paul (Cluzet), jaloux jusqu’à la folie. Si le film semble inachevé, on comprend bien que Chabrol veut nous emmener au bord de la folie, de la paranoïa, de cette double réalité qui réinterprète le réel. Le film n’a semble-t-il pas d’autre but. La parano de Paul resserre l’étau petit à petit autour de Nelly (Béart), pourtant compréhensive dans un premier temps. L’Enfer est un film extrêmement dérangeant, dont la force tient au scénario et à l’interprétation des acteurs, mais aussi et surtout à la caméra de Chabrol qui arrive à capter l’essence d’une folie sans fondement. Par ailleurs, il convient de lever notre chapeau à ce dernier, qui arrive à exploiter Béart et sa beauté, sans jamais la mettre à poil, ce qui, au regard de ses autres films, est une performance…",1
"Pas crédible pour un sou et affreusement lent. Tout le monde va mourir et il n'y a pas d'émeutes, pas de pillages. Même ""jusqu""à ce que la fin du monde nous sépare"" qui se veut moins intellectuel nous dépeint une humanité plus réaliste. A noter, une scène limite porno. A éviter à tout prix !",0
"Un documentaire passionnant (...). La parole de Lynch est d’autant plus précieuse qu’elle est rare. (...) Un artiste hors norme, un cinéaste de légende. LA SUITE :",1
"Rien ? Dommage car c'est un bon téléfilm français, qui mériterait plus de reconnaissance. L'histoire est celle d'une soirée de grand restaurant, avec ses différents clients, tous interprétés par des personnalités du grand ou du petit écran français, un Expendables avant l'heure en somme. Une comédie de mœurs avec pour les oubliés : Anthony Delon, Mireille Darc, Antoine Duléry, quelques acteurs de Lol et des choristes, ainsi qu'un Galabru.Parmi cela il y a donc le grand père donnant des conseils à son petit fils à propos des filles, le club de travesti virant l'un des leurs de leur club, la femme refusant de vieillir, le beau gosse draguant une fille pas intéressée, l'épouse meurtrière...soit bon nombre de situations cocasses et qui le restent jusqu'à la fin car la mise en scène est très bien faite. Le protagoniste principal est le directeur du restaurant (Pierre Palmade), qui voit comment cette soirée ruine son restaurant de renommée. A part ça pas de fautes majeures, la musique et le décor sont ceux d'un resto de standing, ce qui donne une ambiance théâtre vaudeville sympathique, les acteurs n'ont pas de grands rôles, ni très longs mais les jouent très bien, le scénario tient la route, la comédie est réussie dans ce sens qu'elle fait rire à de nombreuses reprises, et voir tant de comédiens reconnus fait plaisir, car très peu de films français en réunissent autant. Le rythme se maintient durant toute la représentation avec peu de longueurs (voir aucune), du coup on ne s'ennuie pas un moment. Par contre pas de rediffusions, ni DVD, ni Blu ray, comme quoi les bonnes œuvres françaises ne sont pas bien mises en avant...",1
"Un film froid sur le grand banditisme français et non sur la ""mafia"" comme certaines critiques le disent. Les rebondissements étonnants nous maintiennent en haleine tout le long du film. La fin est surprenante et originale. Août 2011.",1
"14 ans après le premier volet, Les Indestructibles reviennent plus en forme que jamais et pour notre plus grand plaisir. J’ai tout simplement adoré ce deuxième film. Le premier était déjà excellent et ce deuxième opus l’est tout autant. On retrouve notre famille de super-héros préférée, quelques mois après la fin du premier film, au prise avec l’Hypnotiseur qui pourrait bien leur donner du fil à retordre. Tout est génial dans ce film. La réalisation de Brad Bird est aux petits oignons, les scènes d’action décoiffent, la musique est excellente, l’animation est à tomber et l’humour fait mouche à chaque fois. Enfin, Jack-Jack est vraiment le gros point fort de ce film, absolument adorable et hilarant au possible. Bref, vous l’aurez compris, Les Indestructibles 2 est une réussite totale, parfaite pour toute la famille et j’espère vraiment qu’un troisième opus verra le jour mais pas dans 14 ans si possible.",1
bon film. pas trop de suspense . le film avance un peu lentement mais ça reste un bon film,1
"On est là ! (2011) revient sur un évènement remontant à… 2009, lorsque des salariés africains sans-papier de la société Clean Multiservices (située à Saint Prix dans le Val d’Oise, 95) avaient décidés d’occuper leur entreprise (et donc de faire grève) afin que leur employeur les régularise. Le conflit avait duré près de 40 jours. L’idée d’en faire un documentaire était intéressante, mais le faire durer près de 120 minutes (!) nécessite d’avoir des images, des propos, des interventions, bref du contenu à nous montrer histoire de nous tenir en haleine ! Hélas, Luc Decaster se contente de filmer inlassablement les grévistes, sans jamais donner la parole au patron (à moins qu’il ait refusé de participer au film), durant 110 minutes exactement, le réalisateur s’obstinera à capturer les moments de doutes, de colères et d’interrogations des sans-papier, laissant la caméra filmer aussi bien du vide que des échanges parfois intéressants. Plans fixes interminables nous laissant contempler des ballets de voitures, des éboueurs, des grévistes qui vont et viennent, bref apparemment Luc Decaster tenait à nous endormir avant le dénouement.",0
"Alejandro González Inárritu change totalement de registre et pour cause, en se séparant de son scénariste fétiche, il quitte les oeuvres chorales (21 grammes - 2004 & Babel - 2006) qui lui sied à merveille pour un drame sociétal et fantastique. On y fait la connaissance d'un père de famille en fin de vie, divorcé et père de deux enfants. Uxbal a deux facettes, d'un côté il aide les travailleurs clandestins et d'un autre, il communique avec les morts, deux ""passe-temps"" qui lui permette de faire vivre sa famille tant bien que mal. Alejandro González Inárritu nous offre ici une oeuvre des plus déstabilisante, de part ses thèmes, sa mise en scène amorphe et les messages qu'il véhicule. Javier Bardem, lauréat du Prix d'Interprétation Masculine lors du 63ème Festival de Cannes, illumine de part sa présence.",0
"Bof Bof. J’ai lu les critiques presse et spectateurs pour essayer de comprendre : la moitié sont incompréhensibles (leur contenu, pas le fait de mettre des étoiles). Comédie ? Drame ? Conte ? Ca boit, fume, fait l’amour et discute beaucoup. C’est long, plat, ennuyeux, décousu et sans émotion. N’est pas Kim Ki-duk qui veut.",0
"Un classique qui accuse son âge mais qui reste un témoignage essentiel de la barbarie du régime nazi. Réalisé à l'aide des vrais rescapés du camp de Sobibor, il retrace avec détails et précisions l'horreur des camps d'extermination. Un classique à voir ou revoir",1
"Surtout connu pour avoir été le premier réalisateur de la saga James Bond,Terence Young a aussi tenté en 1971 l'expérience du western atypique.""Soleil Rouge"" réunit un casting hétéroclite,qu'il aurait été difficile d'imaginer.Charles Bronson en cow-boy hâbleur et plus apte à dégaîner ses colts qu'à la réflexion.Toshiro Mifune,l'acteur fétiche de Kurosawa,en samouraï à la droite impressionnante,déstabilisé dans le désert.Alain Delon,dans un double contre-pied:nouveau genre et personnage de raclure avide et méprisable.Enfin,pour la touche féminine,Ursula Andress,James Bond Girl inaugurale,peu intéressante ici,si ce n'est pour augementer les enjeux d'une vengeance tout ce qu'il y a de plus classique.Un western,qui se veut picaresque dans un premier temps,avec l'opposition mécanique de l'américain et du japonais,forcés de cohabiter,et dans un second temps plus traditionnel avec fusillades,et duel final.L'intérêt s'évapore lorsqu'on s'aperçoit le manque de surprises d'un produit formaté pour réunir des stars et surfant sur la vague d'un genre toujours populaire à l'époque.Inutile.",0
"L’histoire de ce troisième épisode de la série des X-Men (un traitement permet aux mutants de devenir des êtres à part entière à condition de sacrifier tous leurs pouvoirs) donne l’occasion de découvrir de nouveaux mutants aux capacités plus étonnantes les unes que les autres (Colossus/l’homme à la peau d’acier, Le Fléau et sa force brute, Angel/l’homme-ailé, Shadowcat/la jeune fille passe-muraille, l’homme-multiple, l’homme porc-épic et même une mutante qui devine les pouvoirs de ses semblables). La série évolue avec des choix scénaristiques parfois un peu brutaux mais assumés comme Mystique qui perd ses pouvoirs et devient une simple humaine ; la face sombre de Phénix qui ressuscite et s’avère être la mutante la plus puissante sur Terre ; la disparition de Cyclope ; la mort du professeur Xavier ; la perte des pouvoirs de Magnéto devenu un vieillard tout ce qu’il y a de plus banal, etc. Les mutants ont même un ministre en la personne du Fauve (bleu et poilu) au côté du Président des USA ! Les séquences d'action époustouflantes et les effets spéciaux spectaculaires (Le duel Phénix/Dr Xavier dans la maison en lévitation, le déplacement du Golden Gate Bridge) n'excluent pas les vrais moments d'émotion. J’ai éprouvé de la pitié pour certains mutants. Si la plupart d’entre eux ne considèrent pas leur mutation comme une maladie et donc rejettent l’antidote ; pour d’autres leur pouvoir est une malédiction qui gâche leur vie (Malicia). La scène d’avant-générique dans laquelle Angel, encore enfant, essaye de se couper les ailes devant son père médusé m’a ému. Sinon, le nouveau réalisateur respecte le style de la franchise (look des X-Men éloigné des costumes flashy de la BD, univers sombre, humour au compte-gouttes). Le scénario est parfois elliptique (la disparition de Cyclope n’émeut personne…). Enfin, le film risque de paraître fouillis aux yeux des nouveaux venus dans la série. Cependant, cet épisode est loin d’être superflu et clôture très bien la trilogie.",1
"""Sans elle"" est une très belle histoire, mais hélas le scénario est déçevant est va dans tous les sens. Mais grâce à la présence du charme et du talent d'Aurélien Wiik et de Bénérice Béjo on s'attache au film et à l'histoire et donc ce film est tout à fait agréable et apaissant à voir.",1
"un film qui résume en gros la première moitié de la série, avec quelques petits changements par ci par là mais qui n'altèrent pas le fil de l'histoire. Les personnages sont un peu moins fouillés car forcément en 1h40 on a pas trop le temps de se trop se pencher dessus. L'animation est plutôt bonne pour l'époque et les dessins fidèles au manga. La violence et les explosions ont été rendues plus visibles, ici nous n'avons plus droit à des explosions en ombres chinoises et du sang noir mais bien à du sang rouge avec les détails de ce qui explose ^_^",1
"Premier long-métrage pour le spécialiste de la publicité télévisuelle qui réalise ici un drame social à la fois mollasson et soporifique. Fort heureusement, le casting nous empêche de quitter la séance bien avant la fin. Un film qui n’apporte rien mais qui grâce aux acteurs, ne nous fais pas regretter cette perte de temps.",0
"Très beau, très profond, très sensible. Du grand cinéma italien. Une leçon de littérature et en même temps de sagesse vécue : le corps torturé pèse peu à côté des vibrations de l'âme et de l'envol de la Poésie ! Dit comme ça, c'est pompeux mais, réellement, j'ai vibré pendant les deux bonnes heures de projection qui passent à toute allure. De la mise en scène à l'interprétation, de la photographie à la musique, tout ici est superlatif. Et la langue italienne est tellement musicale !",1
"Quelle déception , à part la vulgarité ,aucun rire , aucun intéret , l'ame du premier opus a disparu et les acteurs aussi...",0
"Un thriller français. Ces deux mots associés peuvent rebuter, mais j'ai donné ma chance au film. Quelle idée! Côté scénario, plus invraisemblable, c'est difficile : une femme, qui s'occupe de la prise du son dans des docs animaliers, retourne vivre chez sa mère après son décès. Elle commence à entendre des bruits et à travers les murs, entend des discussions du passé. En bref, les murs ont des oreilles et ils répètent tout. Ouais. On peut se laisser berner un temps, mais passé ce temps (relativement court d'ailleurs), on cherche désespérement à faire autre chose. L'héroïne accroche des bobines de fils dans son salon (Valérie Damidot, que fais-tu?!) et la fin est prévisible à en crever. Heureusement le film ne dure qu'1h2, mais une question persiste : comment Emilie Dequenne a-t-elle pu céder à jouer dans ce nanar?",0
"Un bon téléfilm sur un roman classique. Les costumes sont parfaits, la musique de même, la réalisation classique. Reste que Sagamore Stévenin, certes bel homme et avec beaucoup de classe, est parfois un peu trop timide dans son jeu. En tout cas, ce film est bien plus réaliste que le Bel-Ami américain avec le sirupeux acteur de Twilight.",1
"Certes nous ne féliciterons jamais Lisa Meitner pour avoir déposer le brevet de la bombe A, en encore moins Einstein et Oppenheimer pour l'avoir développer et s'être attribués tout le mérite. Vision à la fois pessimiste, à la fois philosophique Imarura dévoile la société japonaise effondrée, déchirée par ce que les habitants appellent ""L'éclair qui tue"". Le film se situe aussi bien dans le montage avant la catastrophe que pendant et après celle ci. Imamura plonge le spectateur avec effroi et horreur dés la premier séquence à travers ce spectacle lugubre qui inspire troubles même aujourd'hui accompagné de la puissante et dérangeante musique du génie musicale japonais Toru Takemitsu. Fresque d'une société encore martyrs qui succombent quelques années suivant, Imamura tente pourtant de dénoncer l'injustice subit par ces survivants, l'absurdité de la guerre ainsi que l'inutilité de la bombe (""Pourquoi utilise t'ils la bombe si l'armée japonaise perdaient ?""; ""Pourquoi n'ont t-ils pas bombardé Tokyo ?"" la ville la plus peuplé et la plus importante du japon à. Pourtant montre la beauté de la vie notamment par la métaphore de la carpe. La stupidité des dirigeants et leur irresponsabilité menant à l'emploie de la bombe sur la Corée Imamura laisse à croire à un renouveau de ce genre d'ici peu et renvoie à Vivre dans la peur de Kurosawa. Tragédie cauchemardesque et sociale Imamura dresse avec maitrise et talent ce que la noirceur de l'humanité engendre. Film culte à voir .",1
"Jai beaucoup aimé ce film et ses actrices.Même si la fin est un peu bizarre.La bande son donne le ton du film aussi, c'est sombre et ça va bien avec le film.",1
"On y trouve du thriller sur fond d’espionnage, une réflexion sur l’eugénisme et le clonage tout droit sortie de l’idéologie nazie, de la science-fiction, quelques envolées comiques. Ces Garçons qui venaient du Brésil mélange étroitement les registres pour un résultat on ne peut plus original, osé – il s’agit en effet de jongler avec les codes éthiques d’une période historique afin de les réinjecter dans une œuvre de fiction – et réussi, en dépit de quelques longueurs qui, de prime abord, peinent à embarquer le spectateur dans son intrigue. Cette valse tonale se fait également valse musicale : la partition que signe Jerry Goldsmith inscrit le film dans une rythmique lancinante sous forme de va-et-vient, comme régi par le mouvement d’un temps – de l’expérience traumatique des camps au présent de l’action –, d’une géographie – Schaffner n’a de cesse de balader ses personnages du Brésil à l’Autriche en passant par l’Angleterre – et d’une intrigue où les protagonistes initiaux laissent leur place à celui dont on ne soupçonnait guère la carrure de héros (interprété par Laurence Olivier). Très instable, Ces Garçons qui venaient du Brésil conjugue les contraires, unifie les continents dans la perspective de dépeindre la propagation du mal nazi très justement mis en perspective avec toute forme de fanatisme, notamment lors de la clausule, admirable. Franklin J. Schaffner a cette manière de ne jamais rien trancher, de laisser planer sur ses personnages une fatalité incarnée à l’écran par un collier. Les hésitations ainsi créées aèrent le métrage, le percent de trous interprétatifs qui s’offrent au spectateur de toute époque comme une possibilité d’ajouter au nazisme ici traité le fanatisme idéologique qu’une société contemporaine peut traverser. Une œuvre très intelligente et audacieuse.",1
"Malgré un synopsis plaisant, ce film se révèle nul! Le réalisateur a réalisé encore une parodie de film d'horreur et celle ci est bien râté! Aucune blague ne m'a fait rire, le réalisateur essai tout prix de faire des scènes gores et bien c'est râté. Sans oublié qu'il rajoute un peu de fesse dans ce film pour qu'il devienne encore plus ennuyeux. La scène finale est interminable, les acteurs ne sont pas convaincant. Bref, le réalisateur, essais de faire une parodie de film d'horreur, en essayant tans bien que mal de nous faire peur (ce qui est râté), de nous faires rire (ce qui est encore plus râté), et en rajoutant un peu de fesse. En trois mots, Passez votre chemin! A ne pas voir.",0
"« Diaboliquement votre » est le dernier film de Julien Duvivier. Il fait partie des œuvres tardives et sans intérêt d’un des grands maîtres du cinéma français de 1925 à 1956. A partir du roman de Louis Thomas, le scénario est très voisin de ceux qu’Hitchcock affectionnait. Sans peine, il est possible d’imaginer ce que le maître aurait réalisé avec cette matière, mais aussi le grand Duvivier, celui de “Voici le temps des assassins� sorti sept ans plus tôt. A la place, après un générique tape à l’œil et fatiguant, un numéro de Delon nous est offert. Ce dernier écrase aisément le reste d’un casting insignifiant (le génial Claude Piéplu n’apparaît que trois minutes), dont seule Senta Berger ressort, mais davantage par ses qualités plastiques que par son jeu très limité. C’est donc un film bien fait, mais illustré sans génie, ni véritable trouvaille et dont la fin parachutée pour des raisons morales, semble appartenir à la famille des eaux de boudin. La critique a massacré le film à sa sortie. C’est excessif et injuste, et Duvivier, lui même décédé dans un accident de la circulation provoqué par une crise cardiaque, n’eut donc plus l’occasion de se défendre.",0
"On pense à Jumanji quand on voit ce film mais c'est encore bien mieux. Des 2, c'est celui-ci que je préfère. L'histoire est plaisante à défaut d'être originale. Les deux frères qui n'arrêtent pas de se disputer sont criants de vérité. Ils sont vraiment crédibles, Josh HUTCHERSON joue un aîné conscient de ses prérogatives et responsabilités. Il nous confirme là qu'il est un des meilleurs jeunes acteurs de sa génération. Quand au puîné, il est très bien interprêté par Jonah BOBO. Ce petit acteur maintenant âgé de 11 ans et demi est excellent avec un jeu authentique mais malheureusement nous ne le voyons que rarement à l'écran ce qui est bien dommage compte tenu de son talent. Quoi qu'il en soit, les aventures spatiales de ces deux gamins m'ont captivé. Les effets spéciaux sont réussis et m'ont fait penser à ceux d'Explorers, un film que je souhaiterais revoir par ailleurs. J'ai passé un bon moment et comme je l'ai enregistré en DVD, je le reverrai avec toujours autant de plaisir. C'est un film à déguster le soir en famille ou entre amis. Vous ne le connaissez pas ? Alors, n'hésitez surtout pas ! Dépêchez-vous d'acheter le DVD ! Vous serez sûrs si tel est le cas de passer une agréable soirée que vous n'oublierez pas de sitôt.",1
"Un « Chili con carne » pas tout à fait à point! Après le gros succès commercial de ""La vèritè si je mens !"", Thomas Gilou s'offre un plat èpicè dont les ingrèdients essentiels sont Antoine de Caunes, Valentina Vargas, Gilbert Melki, Jean-Yves Lafesse, et toute une bande de chiliens dont on a du mal à se rappeler le nom! Quelques gags amusants avec une Chilienne fougueuse mais n'en demandez pas plus à Gilou qui avait dèjà en tête le projet de faire une suite à ""La Vèritè si je mens !"". Notons que c'est l'une des dernières apparitions d'un jeune espoir du nom de Tara Römer (le Million Groseille de ""La vie est un long fleuve tranquille""), disparu prèmaturèment dans un accident de scooter (quelques semaines après la sortie du film), alors que certains l'ont dèjà oubliè aujourd'hui! Moi, pas...",0
"En 2015 il est toujours possible de tomber sur des perles de ce genre, ce genre de film totalement mauvais qui ne se prends tellement pas au sérieux qu'on en ri ( Bon ok seulement pendant 20 minutes, après c'est comme les femmes, on s'en lasse vite ...), en restant sérieux, The terror experiment est un nanar (Du moins j'espère que c'était le but du réalisateur) tellement peu crédible que les acteurs, les effets spéciaux, les dialogues, le doublage (toussa toussa) sont vraiment ridicules. Une bien belle découverte donc en soit puisque ce film est d'un ridicule achever, mais divertissant dans un sens tellement il est mauvais, vous serez averti ...",0
Un film de série B entre Fortress et Mad Max.Un pur navet.Rendez nous Christophe Lambert lol,0
"J'ai passé un très bon moment dans l'ambiance orléanaise. Les images de la ville et de la campagne sont magnifiques, l'intrigue est plutôt bien ficelée, le contexte historique de l'histoire de Jeanne d'Arc est très sympathique, le rythme est bon. Les acteurs ne sont pas fantastiques, il y a bien sûr parfois des coïncidences un peu farfelues, mais malgré ce manque de finesse, l'ensemble est très divertissant !",1
"Ce film est trop lent et silencieux les acteurs jouent surtout à partir des gestes, des regards,des rires, des pleurs ect.. Il y aurait eu plus de dialogue le film aurait été un peu plus intéressant !!! Les acteurs ont très bien joué,comme Michel Piccoli alors qu'il est dans la vie courante en pleine forme!!!Dans le film,il va très mal franchement c'était remarquable!!",0
Magnifique film .LA mère de Nadir est un peu notre mère à Tous ...À travers son histoire ON replonge dans l'histoire de l'immigration des années 50 à nos jours en particulier l'immigration d'origine maghrébine ...Pour tous ceux qui aiment leur maman !!!,1
"Un films de plus dans la collection à ne pas garder, il est bien loin l'époque où l'acteur principal jouait un mac leod de renom, mais bon même si les effets spéciaux ne sont pas mauvais l'histoire est moyennement bien réalisé",0
"Jodorowsky continue de nous enchanter avec son récit autobiographique, commencé avec le superbe Danza de la realidad. Cette fois il va nous raconter son passage à l'âge adulte, sa découverte de l'amour et la découverte de son talent poétique. c'est beau, émouvant, énergique, plein d'idées de mise en scène, coloré et libre. Du Cinéma, tout simplement.",1
Excellent polar filmé de façon très esthétique. Sans fioriture. Ventura en pleine possession de son immense talent.,1
"Alors que Jia Zhang Ke est en train d'acquérir de film en film l'image de plus grand réalisateur chinois contemporain, il était plus que temps de découvrir ""The World"", critique subtile et oblique - censure chinoise oblige - de la mondialisation et du nouveau consumérisme, et peinture impressionniste de ses ravages sur la société. Par petites touches à la fois précises, mélancoliques et légèrement atones - ce qui oblige le spectateur à un vrai travail pour ""recoller"" les morceaux de ces vies peu à peu brisées par la rationalité ""commerciale"" du monde -, Zhange Ke élabore une peinture qui tendrait facilement au désespoir absolu (on pense au magnifique plan séquence final), mais laisse heureusement à ses personnages la liberté de se battre encore (""On est morts ? - Non, ce n'est que le début"", dialogue bouleversant qui clôt le film). Si le monde se réduit à un parc d'attraction sinistre, on peut toujours rêver qu'à Belleville (""la belle ville"") ou à Ulan Bator, tout soit différent...",1
Le scénario est dur à suivre et le film est difficile à comprendre. Même le jeu des acteurs n'est pas pleinement satisfaisant.,0
"hélas, la film est d'un classicisme ronflant. On a déjà vu, on s'ennui et on y croit pas beaucoup.",0
"J’ai détesté ce film. Très simpliste, un humour très axé sur les clichés et un jeu d’acteur très médiocre. Du coup, c’est TRÈS décevant...",0
